District,gnn_embed_0,gnn_embed_1,gnn_embed_2,gnn_embed_3,gnn_embed_4,gnn_embed_5,gnn_embed_6,gnn_embed_7,gnn_embed_8,gnn_embed_9,gnn_embed_10,gnn_embed_11,gnn_embed_12,gnn_embed_13,gnn_embed_14,gnn_embed_15,gnn_embed_16,gnn_embed_17,gnn_embed_18,gnn_embed_19,gnn_embed_20,gnn_embed_21,gnn_embed_22,gnn_embed_23,gnn_embed_24,gnn_embed_25,gnn_embed_26,gnn_embed_27,gnn_embed_28,gnn_embed_29,gnn_embed_30,gnn_embed_31,gnn_embed_32,gnn_embed_33,gnn_embed_34,gnn_embed_35,gnn_embed_36,gnn_embed_37,gnn_embed_38,gnn_embed_39,gnn_embed_40,gnn_embed_41,gnn_embed_42,gnn_embed_43,gnn_embed_44,gnn_embed_45,gnn_embed_46,gnn_embed_47,gnn_embed_48,gnn_embed_49,gnn_embed_50,gnn_embed_51,gnn_embed_52,gnn_embed_53,gnn_embed_54,gnn_embed_55,gnn_embed_56,gnn_embed_57,gnn_embed_58,gnn_embed_59,gnn_embed_60,gnn_embed_61,gnn_embed_62,gnn_embed_63
Kohima,0.0,0.0,0.0,0.0,130.26071,162.47668,378.15475,0.0,0.0,491.471,213.13525,26.035248,0.0,598.4108,138.2898,0.0,0.0,0.0,112.006,487.04404,0.0,0.0,0.0,0.0,175.71161,0.0,0.0,89.53694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.32333,0.0,90.11575,0.0,0.0,0.0,0.0,112.201454,106.62693,132.30695,0.0,369.08032,118.304306,139.22748,0.0,0.0,62.329834,0.0,0.0,0.0,52.247047,0.0,0.0,376.22128,51.171967,0.0,0.0,0.0
Longleng,0.0,0.0,0.0,0.0,146.99548,168.01306,411.8534,0.0,0.0,542.4675,236.50157,27.594833,0.0,652.8377,156.5262,0.0,0.0,0.0,117.876785,531.8891,0.0,0.0,0.0,0.0,183.22815,0.0,0.0,93.00058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.84006,0.0,102.72653,0.0,0.0,0.0,0.0,121.65404,122.96629,145.26018,0.0,407.65488,126.48708,147.6814,0.0,0.0,76.50046,0.0,0.0,0.0,56.672684,0.0,0.0,415.19165,53.090332,0.0,0.0,0.0
Mokokchung,0.0,0.0,0.0,0.0,135.5072,122.09076,358.06857,0.0,0.0,482.69348,207.54465,16.078156,0.0,564.27985,162.58781,0.0,0.0,0.0,80.1864,446.9736,0.0,0.0,0.0,0.0,142.42471,0.0,0.0,57.924744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.87268,0.0,89.39461,0.0,0.0,0.0,0.0,102.35464,92.281944,138.86765,0.0,378.67844,98.92545,96.183624,0.0,0.0,94.96973,0.0,0.0,0.0,34.083725,0.0,0.0,374.3425,26.864868,0.0,0.0,0.0
Mon,0.0,0.0,0.0,0.0,158.96771,166.89084,432.75537,0.0,0.0,576.5781,252.5111,27.491158,0.0,687.1496,172.53659,0.0,0.0,0.0,118.696655,558.24445,0.0,0.0,0.0,0.0,184.547,0.0,0.0,92.16232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.92374,0.0,111.19512,0.0,0.0,0.0,0.0,127.87033,132.54228,154.48041,0.0,435.76144,130.06296,148.63098,0.0,0.0,89.62427,0.0,0.0,0.0,57.21953,0.0,0.0,442.60498,51.68373,0.0,0.0,0.0
Peren,0.0,0.0,0.0,0.0,130.80615,155.42432,374.5127,0.0,0.0,490.31018,213.09909,23.937775,0.0,592.84406,142.26059,0.0,0.0,0.0,107.35489,480.51685,0.0,0.0,0.0,0.0,169.54176,0.0,0.0,85.1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.2516,0.0,89.78634,0.0,0.0,0.0,0.0,111.02262,105.301155,132.41167,0.0,369.9197,115.052536,132.88345,0.0,0.0,67.47931,0.0,0.0,0.0,49.42131,0.0,0.0,375.64862,47.46675,0.0,0.0,0.0
Phek,0.0,0.0,0.0,0.0,155.1772,133.36194,402.3845,0.0,0.0,547.20734,239.15628,19.07354,0.0,637.5935,183.10056,0.0,0.0,0.0,92.95245,507.956,0.0,0.0,0.0,0.0,155.45717,0.0,0.0,68.04648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.08307,0.0,104.89696,0.0,0.0,0.0,0.0,117.21479,115.345345,152.48479,0.0,425.10516,111.91285,113.207275,0.0,0.0,107.36722,0.0,0.0,0.0,41.606888,0.0,0.0,424.17123,33.044342,0.0,0.0,0.0
Tuensang,0.0,0.0,0.0,0.0,136.61404,182.50238,403.0652,0.0,0.0,520.3248,226.21011,31.672447,0.0,639.34186,136.77092,0.0,0.0,0.0,127.88347,526.512,0.0,0.0,0.0,0.0,193.79085,0.0,0.0,103.784256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.86264,0.0,97.34346,0.0,0.0,0.0,0.0,120.71353,120.89711,136.5224,0.0,385.20203,130.57379,161.80551,0.0,0.0,55.33499,0.0,0.0,0.0,61.997513,0.0,0.0,395.96176,62.223755,0.0,0.0,0.0
Wokha,0.0,0.0,0.0,0.0,110.51956,154.1522,335.51974,0.0,0.0,428.42792,182.32227,24.179424,0.0,528.48553,116.559326,0.0,0.0,0.0,101.84117,430.1597,0.0,0.0,0.0,0.0,165.19455,0.0,0.0,81.84119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.38945,0.0,75.15266,0.0,0.0,0.0,0.0,98.802895,85.20559,118.12775,0.0,323.51685,107.13609,126.17496,0.0,0.0,47.25296,0.0,0.0,0.0,45.766838,0.0,0.0,327.18326,46.854004,0.0,0.0,0.0
Zunheboto,0.0,0.0,0.0,0.0,128.01968,183.97226,388.92615,0.0,0.0,496.8988,215.5373,31.624886,0.0,616.518,125.73346,0.0,0.0,0.0,128.19331,509.01385,0.0,0.0,0.0,0.0,193.487,0.0,0.0,105.32802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.68805,0.0,91.03968,0.0,0.0,0.0,0.0,117.22344,114.17135,129.58415,0.0,365.789,128.60632,162.00345,0.0,0.0,45.446564,0.0,0.0,0.0,61.5282,0.0,0.0,377.2177,63.562897,0.0,0.0,0.0
West,0.0,0.0,0.0,0.0,294.1866,366.94788,798.0217,0.0,0.0,1049.322,476.29895,92.18143,0.0,1286.5083,228.93292,0.0,0.0,0.0,296.3233,1113.5077,0.0,0.0,0.0,0.0,372.75455,0.0,0.0,250.2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.69556,0.0,239.92206,0.0,0.0,0.0,0.0,247.46803,358.45963,236.3012,0.0,729.21704,278.86002,405.49823,0.0,0.0,83.59296,0.0,0.0,0.0,179.23566,0.0,0.0,790.12537,174.4068,0.0,0.0,0.0
Anugul,0.0,0.0,0.0,0.0,109.2166,169.72299,348.4041,0.0,0.0,439.1175,189.06714,25.035042,0.0,549.7444,113.43686,0.0,0.0,0.0,113.922806,449.40912,0.0,0.0,0.0,0.0,178.54317,0.0,0.0,94.6004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.22621,0.0,74.10018,0.0,0.0,0.0,0.0,105.72165,89.05028,116.84171,0.0,326.04318,114.44463,141.13373,0.0,0.0,37.727142,0.0,0.0,0.0,50.637848,0.0,0.0,333.56412,54.685913,0.0,0.0,0.0
Balangir,0.0,0.0,0.0,0.0,87.74829,140.10704,288.84857,0.0,0.0,359.68298,150.04327,17.11301,0.0,449.8997,100.22577,0.0,0.0,0.0,85.76041,360.90317,0.0,0.0,0.0,0.0,149.65337,0.0,0.0,69.99675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.24344,0.0,54.76109,0.0,0.0,0.0,0.0,84.72273,54.825516,103.63092,0.0,275.50357,91.102104,103.05119,0.0,0.0,37.013397,0.0,0.0,0.0,33.986046,0.0,0.0,274.47562,37.44792,0.0,0.0,0.0
Baleshwar,0.0,0.0,0.0,0.0,126.811935,197.22083,396.67105,0.0,0.0,501.4333,218.58609,34.64303,0.0,629.9133,118.67641,0.0,0.0,0.0,139.09563,524.2137,0.0,0.0,0.0,0.0,204.3614,0.0,0.0,116.40079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.996,0.0,91.813705,0.0,0.0,0.0,0.0,121.146385,120.704285,127.25192,0.0,363.557,134.9787,176.85608,0.0,0.0,35.154358,0.0,0.0,0.0,67.97476,0.0,0.0,379.38168,72.13754,0.0,0.0,0.0
Bargarh,0.0,0.0,0.0,0.0,97.35482,81.75087,264.80078,0.0,0.0,354.78442,146.79315,2.169197,0.0,409.28113,138.50818,0.0,0.0,0.0,41.2202,308.71796,0.0,0.0,0.0,0.0,101.88391,0.0,0.0,25.852325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.43394,0.0,54.90996,0.0,0.0,0.0,0.0,72.30286,36.447514,114.27048,0.0,293.50348,64.13095,41.700623,0.0,0.0,86.649216,0.0,0.0,0.0,8.638504,0.0,0.0,278.48608,2.661499,0.0,0.0,0.0
Bauda,0.0,0.0,0.0,0.0,91.998505,116.06471,278.40552,0.0,0.0,357.30655,148.28717,11.478073,0.0,432.30566,114.736115,0.0,0.0,0.0,67.61395,339.64166,0.0,0.0,0.0,0.0,129.80252,0.0,0.0,51.970764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.33548,0.0,55.544098,0.0,0.0,0.0,0.0,78.83293,48.514793,107.92343,0.0,281.89124,80.095345,78.5706,0.0,0.0,57.112045,0.0,0.0,0.0,24.403656,0.0,0.0,275.3588,23.587128,0.0,0.0,0.0
Bhadrak,0.0,0.0,0.0,0.0,128.12979,147.0817,362.32227,0.0,0.0,475.6814,205.31862,22.220963,0.0,572.68195,141.48654,0.0,0.0,0.0,99.816315,462.96783,0.0,0.0,0.0,0.0,161.79115,0.0,0.0,78.28334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.34076,0.0,87.2767,0.0,0.0,0.0,0.0,106.26016,99.79528,130.65591,0.0,361.80957,109.5246,123.299255,0.0,0.0,69.98749,0.0,0.0,0.0,45.891792,0.0,0.0,365.31866,43.05574,0.0,0.0,0.0
Cuttack,0.0,0.0,0.0,0.0,107.18877,180.55238,350.26343,0.0,0.0,436.0628,187.57666,29.607513,0.0,553.1284,102.49539,0.0,0.0,0.0,122.52995,457.72327,0.0,0.0,0.0,0.0,186.80858,0.0,0.0,102.90573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.6712,0.0,75.31799,0.0,0.0,0.0,0.0,106.104004,95.151535,113.89856,0.0,318.29245,119.45633,153.91827,0.0,0.0,26.982574,0.0,0.0,0.0,57.56095,0.0,0.0,329.86044,62.84735,0.0,0.0,0.0
Debagarh,0.0,0.0,0.0,0.0,116.99836,196.20267,382.56104,0.0,0.0,477.98706,208.72911,31.224586,0.0,606.32886,112.700836,0.0,0.0,0.0,136.29102,501.84393,0.0,0.0,0.0,0.0,202.72237,0.0,0.0,115.388016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.58249,0.0,82.476845,0.0,0.0,0.0,0.0,118.46272,107.68474,121.32768,0.0,346.59717,130.80957,170.97705,0.0,0.0,28.07254,0.0,0.0,0.0,63.214462,0.0,0.0,361.31866,69.753204,0.0,0.0,0.0
Dhenkanal,0.0,0.0,0.0,0.0,116.35721,206.00446,386.61694,0.0,0.0,479.68085,209.46674,35.239685,0.0,614.1687,105.612366,0.0,0.0,0.0,144.51903,513.03033,0.0,0.0,0.0,0.0,210.53232,0.0,0.0,122.95154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.71603,0.0,84.15142,0.0,0.0,0.0,0.0,120.97568,113.72303,119.2294,0.0,344.6984,136.24738,183.07599,0.0,0.0,19.209015,0.0,0.0,0.0,68.3916,0.0,0.0,361.32114,76.651505,0.0,0.0,0.0
Gajapati,0.0,0.0,0.0,0.0,95.93527,173.58128,322.87936,0.0,0.0,396.28235,167.03217,29.26619,0.0,507.3853,88.95499,0.0,0.0,0.0,114.196335,420.49948,0.0,0.0,0.0,0.0,178.71272,0.0,0.0,95.76366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.39513,0.0,67.07091,0.0,0.0,0.0,0.0,96.079506,81.61232,106.4339,0.0,290.20596,111.68441,143.73343,0.0,0.0,19.831726,0.0,0.0,0.0,53.74807,0.0,0.0,299.35098,59.259033,0.0,0.0,0.0
Ganjam,0.0,0.0,0.0,0.0,92.01443,157.94302,304.78098,0.0,0.0,376.6692,157.40143,24.755997,0.0,477.28986,91.22304,0.0,0.0,0.0,101.2003,391.6915,0.0,0.0,0.0,0.0,164.6247,0.0,0.0,83.91292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.24039,0.0,62.193375,0.0,0.0,0.0,0.0,89.30082,70.88466,104.38658,0.0,280.19547,102.20296,126.032364,0.0,0.0,26.656769,0.0,0.0,0.0,46.074142,0.0,0.0,285.22467,50.02681,0.0,0.0,0.0
Jagatsinghapur,0.0,0.0,0.0,0.0,117.39494,119.737305,323.5506,0.0,0.0,429.2066,182.74966,15.163864,0.0,508.4644,140.06035,0.0,0.0,0.0,76.3802,402.9948,0.0,0.0,0.0,0.0,136.64331,0.0,0.0,56.950027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.58835,0.0,76.413666,0.0,0.0,0.0,0.0,92.14374,77.72393,124.430466,0.0,335.16095,91.57154,91.22101,0.0,0.0,77.75665,0.0,0.0,0.0,32.33748,0.0,0.0,332.20865,27.398438,0.0,0.0,0.0
Jajapur,0.0,0.0,0.0,0.0,125.48355,151.81567,361.8633,0.0,0.0,471.7317,204.0051,22.873215,0.0,571.9111,137.1685,0.0,0.0,0.0,103.048874,463.25204,0.0,0.0,0.0,0.0,165.49586,0.0,0.0,81.854355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.48593,0.0,85.62023,0.0,0.0,0.0,0.0,106.805305,99.185684,128.6535,0.0,356.95477,110.98694,127.32507,0.0,0.0,64.51306,0.0,0.0,0.0,47.31305,0.0,0.0,361.79153,45.715714,0.0,0.0,0.0
Jharsuguda,0.0,0.0,0.0,0.0,97.63899,181.47661,337.72742,0.0,0.0,414.47568,177.67336,26.385998,0.0,531.80164,96.03348,0.0,0.0,0.0,120.74516,437.9067,0.0,0.0,0.0,0.0,186.8786,0.0,0.0,102.8324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.26007,0.0,66.03336,0.0,0.0,0.0,0.0,103.717964,82.09073,108.49992,0.0,302.502,116.12168,149.75851,0.0,0.0,19.30014,0.0,0.0,0.0,53.25959,0.0,0.0,312.37686,60.851013,0.0,0.0,0.0
Kalahandi,0.0,0.0,0.0,0.0,98.49623,191.29236,344.3346,0.0,0.0,419.0849,179.10861,30.472794,0.0,542.0564,90.136154,0.0,0.0,0.0,127.75098,450.4528,0.0,0.0,0.0,0.0,195.14255,0.0,0.0,109.18298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.61069,0.0,68.7547,0.0,0.0,0.0,0.0,105.07935,87.91253,108.8974,0.0,302.63696,121.12941,160.4721,0.0,0.0,13.027496,0.0,0.0,0.0,59.035973,0.0,0.0,315.08112,67.16901,0.0,0.0,0.0
Kandhamal,0.0,0.0,0.0,0.0,103.28856,99.78226,285.66138,0.0,0.0,378.80566,157.7578,8.443295,0.0,444.26837,134.61993,0.0,0.0,0.0,56.379303,344.17456,0.0,0.0,0.0,0.0,117.86426,0.0,0.0,39.417343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.73396,0.0,62.439373,0.0,0.0,0.0,0.0,79.15791,51.666515,117.05643,0.0,305.34665,75.70018,63.537476,0.0,0.0,78.95055,0.0,0.0,0.0,18.967209,0.0,0.0,294.8364,13.945221,0.0,0.0,0.0
Kendrapara,0.0,0.0,0.0,0.0,116.61667,168.7117,357.1258,0.0,0.0,454.71222,195.91064,27.790672,0.0,564.5748,117.21271,0.0,0.0,0.0,115.07004,463.97113,0.0,0.0,0.0,0.0,177.99324,0.0,0.0,94.41089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.23303,0.0,81.63158,0.0,0.0,0.0,0.0,106.522316,99.90574,120.89925,0.0,336.62723,116.76521,144.33609,0.0,0.0,43.66815,0.0,0.0,0.0,54.711983,0.0,0.0,345.9707,56.465057,0.0,0.0,0.0
Kendujhar,0.0,0.0,0.0,0.0,128.17496,147.83835,364.2823,0.0,0.0,477.74203,206.88339,21.624565,0.0,575.6429,142.78412,0.0,0.0,0.0,100.29961,464.52847,0.0,0.0,0.0,0.0,162.72911,0.0,0.0,78.91855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.2791,0.0,86.93361,0.0,0.0,0.0,0.0,107.13311,99.33319,131.09523,0.0,363.22897,109.81158,123.33267,0.0,0.0,70.18738,0.0,0.0,0.0,45.590065,0.0,0.0,367.09842,43.05252,0.0,0.0,0.0
Khordha,0.0,0.0,0.0,0.0,105.36668,93.15135,283.9639,0.0,0.0,380.206,158.63141,7.397026,0.0,441.96292,139.04597,0.0,0.0,0.0,52.40387,341.12622,0.0,0.0,0.0,0.0,112.422485,0.0,0.0,35.237457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.96997,0.0,63.743015,0.0,0.0,0.0,0.0,78.35049,52.365765,118.00315,0.0,308.56326,73.33781,58.243835,0.0,0.0,84.458374,0.0,0.0,0.0,16.893257,0.0,0.0,296.7936,10.964676,0.0,0.0,0.0
Koraput,0.0,0.0,0.0,0.0,130.7553,149.65707,372.3047,0.0,0.0,488.54218,211.275,20.265999,0.0,587.62915,149.06726,0.0,0.0,0.0,100.13136,472.15878,0.0,0.0,0.0,0.0,165.55916,0.0,0.0,78.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.5129,0.0,87.298904,0.0,0.0,0.0,0.0,109.70033,97.55703,135.07065,0.0,373.4745,110.88689,122.21661,0.0,0.0,74.03818,0.0,0.0,0.0,44.022438,0.0,0.0,375.81085,41.374115,0.0,0.0,0.0
Malkangiri,0.0,0.0,0.0,0.0,127.59053,146.06189,363.30008,0.0,0.0,476.23544,205.19887,19.820084,0.0,572.4075,145.60867,0.0,0.0,0.0,97.16536,460.178,0.0,0.0,0.0,0.0,161.63104,0.0,0.0,76.204575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.05188,0.0,84.87129,0.0,0.0,0.0,0.0,106.59925,94.04561,132.33249,0.0,364.6662,107.9705,118.88483,0.0,0.0,72.76001,0.0,0.0,0.0,42.666206,0.0,0.0,366.1384,40.060562,0.0,0.0,0.0
Mayurbhanj,0.0,0.0,0.0,0.0,137.71815,133.6239,369.92435,0.0,0.0,495.54077,214.45209,19.119133,0.0,584.85034,159.57976,0.0,0.0,0.0,90.62015,467.91718,0.0,0.0,0.0,0.0,152.19183,0.0,0.0,68.080124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.50635,0.0,92.7369,0.0,0.0,0.0,0.0,107.29738,101.895996,138.69928,0.0,383.10675,105.91822,110.60974,0.0,0.0,88.81558,0.0,0.0,0.0,40.752716,0.0,0.0,383.0471,34.69635,0.0,0.0,0.0
Nabarangapur,0.0,0.0,0.0,0.0,127.906525,145.95282,364.77203,0.0,0.0,478.23648,206.23709,19.073067,0.0,574.89264,147.96025,0.0,0.0,0.0,96.26073,460.7919,0.0,0.0,0.0,0.0,161.9859,0.0,0.0,75.00693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.1589,0.0,84.52222,0.0,0.0,0.0,0.0,107.40295,92.64086,133.38757,0.0,367.67184,107.88472,116.9397,0.0,0.0,73.97574,0.0,0.0,0.0,41.348,0.0,0.0,368.2219,38.971176,0.0,0.0,0.0
Nayagarh,0.0,0.0,0.0,0.0,102.194145,98.73854,282.82602,0.0,0.0,374.7121,156.11674,8.413433,0.0,439.74582,133.11618,0.0,0.0,0.0,56.00615,340.64603,0.0,0.0,0.0,0.0,116.71423,0.0,0.0,39.24231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0763,0.0,61.80248,0.0,0.0,0.0,0.0,78.27062,51.312378,115.78791,0.0,301.9584,74.872536,63.003662,0.0,0.0,78.05481,0.0,0.0,0.0,18.886108,0.0,0.0,291.85797,14.020523,0.0,0.0,0.0
Nuapada,0.0,0.0,0.0,0.0,90.065475,142.53282,294.6479,0.0,0.0,367.1818,153.47716,18.029476,0.0,459.07925,101.76935,0.0,0.0,0.0,87.66148,368.60706,0.0,0.0,0.0,0.0,152.16258,0.0,0.0,71.536514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.74785,0.0,56.81026,0.0,0.0,0.0,0.0,86.24843,57.544167,105.58458,0.0,280.56494,92.947784,105.72925,0.0,0.0,37.955383,0.0,0.0,0.0,35.574654,0.0,0.0,280.4991,38.7238,0.0,0.0,0.0
Puri,0.0,0.0,0.0,0.0,103.24858,138.05174,311.92264,0.0,0.0,399.22025,168.82732,19.449219,0.0,489.4298,115.478,0.0,0.0,0.0,88.18727,393.67722,0.0,0.0,0.0,0.0,149.99083,0.0,0.0,70.02727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.9458,0.0,67.93515,0.0,0.0,0.0,0.0,90.72216,72.36188,113.37446,0.0,305.65604,96.08441,107.25955,0.0,0.0,51.358704,0.0,0.0,0.0,38.06839,0.0,0.0,306.54102,38.22943,0.0,0.0,0.0
Rayagada,0.0,0.0,0.0,0.0,99.96089,177.95003,334.7419,0.0,0.0,412.6192,175.3373,29.017624,0.0,527.0133,94.48576,0.0,0.0,0.0,118.14455,436.29218,0.0,0.0,0.0,0.0,183.52216,0.0,0.0,99.32236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.9367,0.0,69.58206,0.0,0.0,0.0,0.0,100.688705,85.7646,109.54013,0.0,301.99847,115.30232,148.32092,0.0,0.0,21.743011,0.0,0.0,0.0,54.868668,0.0,0.0,311.641,60.72589,0.0,0.0,0.0
Sambalpur,0.0,0.0,0.0,0.0,104.6664,172.18983,343.3605,0.0,0.0,428.84854,184.44417,24.590157,0.0,540.7892,108.39014,0.0,0.0,0.0,114.74243,442.38025,0.0,0.0,0.0,0.0,180.18869,0.0,0.0,96.111496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.61304,0.0,70.421265,0.0,0.0,0.0,0.0,104.50042,84.75152,114.00621,0.0,317.47757,113.85275,141.7793,0.0,0.0,32.238556,0.0,0.0,0.0,50.143402,0.0,0.0,324.90546,55.541473,0.0,0.0,0.0
Subarnapur,0.0,0.0,0.0,0.0,100.25458,73.51782,264.86963,0.0,0.0,359.34296,149.37325,0.0,0.0,409.52875,147.28093,0.0,0.0,0.0,35.598083,306.0961,0.0,0.0,0.0,0.0,95.69411,0.0,0.0,19.95961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.56631,0.0,55.785168,0.0,0.0,0.0,0.0,72.74602,35.123642,116.56295,0.0,301.54462,61.23944,33.566895,0.0,0.0,94.798584,0.0,0.0,0.0,4.114853,0.0,0.0,283.2469,0.0,0.0,0.0,0.0
Sundargarh,0.0,0.0,0.0,0.0,115.3801,186.90616,372.92606,0.0,0.0,467.89096,203.81183,28.819931,0.0,590.39026,114.79649,0.0,0.0,0.0,128.817,486.3709,0.0,0.0,0.0,0.0,194.56203,0.0,0.0,108.36647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.52655,0.0,80.20455,0.0,0.0,0.0,0.0,114.8935,102.13309,120.48687,0.0,342.23203,125.50916,160.69324,0.0,0.0,32.555298,0.0,0.0,0.0,58.72061,0.0,0.0,354.52737,64.43712,0.0,0.0,0.0
Karaikal,0.0,0.0,0.0,0.0,138.94864,176.4336,406.53253,0.0,0.0,527.83765,230.5934,26.962158,0.0,644.0992,148.08818,0.0,0.0,0.0,122.35756,525.6209,0.0,0.0,0.0,0.0,189.59688,0.0,0.0,98.94815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.63373,0.0,96.18455,0.0,0.0,0.0,0.0,122.57103,117.1237,139.58717,0.0,394.82535,127.519646,152.78625,0.0,0.0,64.49924,0.0,0.0,0.0,56.876236,0.0,0.0,403.08652,56.744995,0.0,0.0,0.0
Mahe,0.0,0.0,0.0,0.0,73.712616,318.3192,386.62238,0.0,0.0,414.13495,177.54236,63.104233,0.0,611.7878,0.0,0.0,0.0,0.0,223.5555,551.15894,0.0,0.0,0.0,0.0,297.1672,0.0,0.0,206.21796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.50511,0.0,65.58632,0.0,40.405853,0.0,0.0,125.51369,125.280334,82.3463,0.0,245.45433,177.54944,293.75592,0.0,0.0,0.0,0.0,0.0,0.0,117.58891,0.0,0.0,292.60318,144.0471,0.0,0.0,0.0
Puducherry,0.0,0.0,0.0,0.0,116.993225,136.71494,338.43488,0.0,0.0,441.59488,189.17944,16.904167,0.0,532.0906,137.56303,0.0,0.0,0.0,88.41992,424.79333,0.0,0.0,0.0,0.0,151.8759,0.0,0.0,69.11873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.89952,0.0,76.0919,0.0,0.0,0.0,0.0,99.074394,80.919685,124.85178,0.0,340.7568,99.60221,106.46155,0.0,0.0,68.39557,0.0,0.0,0.0,36.97474,0.0,0.0,340.29184,35.150513,0.0,0.0,0.0
Yanam,0.0,0.0,0.0,0.0,111.33465,147.27798,334.72482,0.0,0.0,430.0124,183.86037,20.578163,0.0,526.62427,124.18761,0.0,0.0,0.0,96.578064,425.0531,0.0,0.0,0.0,0.0,159.73894,0.0,0.0,77.533676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.91989,0.0,73.908264,0.0,0.0,0.0,0.0,98.9681,81.86917,119.42071,0.0,327.3926,103.53082,118.187195,0.0,0.0,54.19101,0.0,0.0,0.0,41.719727,0.0,0.0,329.59784,42.307068,0.0,0.0,0.0
Amritsar,0.0,0.0,0.0,0.0,97.14116,126.86627,295.4881,0.0,0.0,378.7577,159.04817,14.275002,0.0,461.6341,116.64743,0.0,0.0,0.0,78.06575,366.62262,0.0,0.0,0.0,0.0,140.1662,0.0,0.0,61.42299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.99144,0.0,60.67433,0.0,0.0,0.0,0.0,85.58211,58.92548,110.45737,0.0,294.77487,87.909996,92.398315,0.0,0.0,54.132446,0.0,0.0,0.0,29.85579,0.0,0.0,291.31122,30.146149,0.0,0.0,0.0
Barnala,0.0,0.0,0.0,0.0,87.27285,119.900024,270.474,0.0,0.0,343.48987,141.96904,14.6008415,0.0,421.01132,102.65277,0.0,0.0,0.0,71.76611,333.74875,0.0,0.0,0.0,0.0,131.62502,0.0,0.0,56.013626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.13654,0.0,54.407,0.0,0.0,0.0,0.0,76.04415,50.401524,102.72142,0.0,266.79288,81.19984,84.51779,0.0,0.0,47.62497,0.0,0.0,0.0,28.6399,0.0,0.0,264.33154,28.338913,0.0,0.0,0.0
